spec,geovar,term,coef,se,stat,p,n,collin,err,palier,mesure
spec8,n_common_sanctioners,pair_nato::intra:n_common_sanctioners,0.123410757258828,0.0178266701867146,6.92281598112476,4.42752760276844e-12,932281,"","",D,n_common_sanctioners
spec8,ipd,pair_nato::non:ipd,-0.00633448255220563,0.0292817628777561,-0.216328592600469,0.828731623020276,932281,"","",D,n_common_sanctioners
spec8,ipd,pair_nato::inter:ipd,-0.00422164307091881,0.0279782094032332,-0.150890395095511,0.880062177338882,932281,"","",D,n_common_sanctioners
spec8,ipd,pair_nato::intra:ipd,-0.105877656811782,0.0345267494182156,-3.06653996092442,0.00216551860117216,932281,"","",D,n_common_sanctioners
spec9,n_common_sanctioners,pair_nato::non:n_common_sanctioners,0.0560362218237624,0.0397352630896944,1.41023910417485,0.158469092842005,703349,"","",D,n_common_sanctioners
spec9,n_common_sanctioners,pair_nato::inter:n_common_sanctioners,-0.00038458029883365,0.034724549560906,-0.01107517026705,0.991163473283199,703349,"","",D,n_common_sanctioners
spec9,n_common_sanctioners,pair_nato::intra:n_common_sanctioners,0.0420728158594433,0.0390605000041777,1.07711923439135,0.281427001133878,703349,"","",D,n_common_sanctioners
spec9,ipd,pair_nato::non:ipd,0.0418778396868374,0.0530099785595929,0.789999181753281,0.429528246189698,703349,"","",D,n_common_sanctioners
spec9,ipd,pair_nato::inter:ipd,0.0343893378195824,0.0483638698143578,0.711054304620041,0.477050584959943,703349,"","",D,n_common_sanctioners
spec9,ipd,pair_nato::intra:ipd,0.000336699341323259,0.0662216313901945,0.00508443138978775,0.995943228172535,703349,"","",D,n_common_sanctioners
spec10,n_common_sanctioners,period::1995-2007:n_common_sanctioners,-0.00531760440353759,0.0163805517109098,-0.324629139322332,0.745461770673571,932281,"","",D,n_common_sanctioners
spec10,n_common_sanctioners,period::2008-2013:n_common_sanctioners,-0.022307205794582,0.0173547126265484,-1.28536877991616,0.198663445588984,932281,"","",D,n_common_sanctioners
spec10,n_common_sanctioners,period::2014-2017:n_common_sanctioners,0.0359998856289399,0.014440655264639,2.49295374546425,0.0126685348331406,932281,"","",D,n_common_sanctioners
spec10,n_common_sanctioners,period::2018-2021:n_common_sanctioners,0.0822628315495635,0.0208686733146584,3.9419291446659,8.08288570953721e-05,932281,"","",D,n_common_sanctioners
spec10,n_common_sanctioners,period::2022-2024:n_common_sanctioners,0.0995803167470893,0.0216229918060239,4.60529780709382,4.11876002746703e-06,932281,"","",D,n_common_sanctioners
spec10,ipd,period::1995-2007:ipd,0.0373256053931646,0.0202831621979607,1.84022614565086,0.0657350429624901,932281,"","",D,n_common_sanctioners
spec10,ipd,period::2008-2013:ipd,-0.00507056635884038,0.0184714444412777,-0.274508383735779,0.783693961701447,932281,"","",D,n_common_sanctioners
spec10,ipd,period::2014-2017:ipd,-0.05870977073499,0.0185504151062557,-3.16487638679263,0.00155148849861432,932281,"","",D,n_common_sanctioners
spec10,ipd,period::2018-2021:ipd,-0.106202590871139,0.020895138540023,-5.08264593066545,3.72213143519034e-07,932281,"","",D,n_common_sanctioners
spec10,ipd,period::2022-2024:ipd,-0.157253736543622,0.0288697954728345,-5.44699863535898,5.12268560959432e-08,932281,"","",D,n_common_sanctioners
rob1,n_common_sanctioners,n_common_sanctioners,0.145975623378765,0.0178302390138942,8.18696952211425,2.67885976669975e-16,932281,"","",D,n_common_sanctioners
rob1,n_common_sanctioners,I(n_common_sanctioners^2),-0.0229414345536332,0.0070425487904534,-3.25754712338403,0.0011237959771243,932281,"","",D,n_common_sanctioners
rob1,ipd,ipd,-0.0881066411855691,0.0298858781061507,-2.94810280871206,0.00319730713685369,932281,"","",D,n_common_sanctioners
rob1,ipd,I(ipd^2),0.0264357230774339,0.00849839757924322,3.11067149200003,0.00186662472359514,932281,"","",D,n_common_sanctioners
rob2,n_common_sanctioners,n_common_sanctioners,0.0736038113942835,0.0174569271195462,4.21630971420341,2.48332644462566e-05,623023,"","",D,n_common_sanctioners
rob2,ipd,ipd,-0.0236314564286364,0.0219786604092787,-1.07520003442339,0.28228518003489,623023,"","",D,n_common_sanctioners
rob3,n_common_sanctioners,n_common_sanctioners,0.0703308690947358,0.0179235526778114,3.92393574861989,8.71139780002041e-05,734709,"","",D,n_common_sanctioners
rob3,ipd,ipd,-0.0743227016699878,0.0255361194634785,-2.91049318500735,0.00360858836351379,734709,"","",D,n_common_sanctioners
rob4,n_common_sanctioners,n_common_sanctioners,0.0500478887075479,0.00978887597502084,5.112730903452,3.17534484019341e-07,900511,"","",D,n_common_sanctioners
rob4,ipd,ipd,0.0352401919831443,0.0180368342642662,1.95379030858872,0.0507260208801444,900511,"","",D,n_common_sanctioners
spec1,ipd,ipd,-0.030158471303094,0.0143089893650455,-2.10765907596284,0.0350680018472555,696295,"","",D,ipd_full
spec2,ipd,ipd,0.035221853078964,0.0297156310644127,1.18529715901425,0.235899976380518,989296,"","",D,ipd_full
spec3,ipd,ipd,0.0512541101170095,0.0323722064201104,1.58327515436728,0.113358763311921,1019488,"","",D,ipd_full
spec4,ipd,ipd,-0.0662976130881277,0.0318226700561629,-2.08334539405779,0.0372197518074421,965872,"","",D,ipd_full
spec5,ipd,ipd,-0.0662976130881277,0.0400537338001865,-1.6552167999833,0.0978805285957748,965872,"","",D,ipd_full
spec6,ipd,ipd,-0.0125742689252498,0.0440332084681655,-0.285563313750815,0.775212605215913,733288,"","",D,ipd_full
spec7,ipd,ipd,-0.0728282620639288,0.032263359175482,-2.25730562238769,0.0239889842921306,965118,"","",D,ipd_full
spec8,ipd,pair_nato::non:ipd,-0.0422523603931806,0.0411166537501415,-1.02762157275591,0.304127872449539,965872,"","",D,ipd_full
spec8,ipd,pair_nato::inter:ipd,-0.0567124960192901,0.037733784062279,-1.50296339019927,0.13284848485855,965872,"","",D,ipd_full
spec8,ipd,pair_nato::intra:ipd,-0.152873581949355,0.0432194301917342,-3.53714940875348,0.000404470785295855,965872,"","",D,ipd_full
spec9,ipd,pair_nato::non:ipd,-0.00422826645170513,0.0619103599333748,-0.0682965897186739,0.945549538802569,733288,"","",D,ipd_full
spec9,ipd,pair_nato::inter:ipd,-0.0155134347833313,0.0521741821146686,-0.297339299909596,0.766207480622254,733288,"","",D,ipd_full
spec9,ipd,pair_nato::intra:ipd,-0.020845879655125,0.0715054034297276,-0.291528732868578,0.77064697206984,733288,"","",D,ipd_full
spec10,ipd,period::1995-2007:ipd,0.00165244804603022,0.0254822247800182,0.0648470869516063,0.948295750353636,965872,"","",D,ipd_full
spec10,ipd,period::2008-2013:ipd,-0.0405416661226006,0.0240190601934389,-1.68789560441149,0.0914312705824582,965872,"","",D,ipd_full
spec10,ipd,period::2014-2017:ipd,-0.0942784599325837,0.024274770852058,-3.88380432125029,0.000102834679129847,965872,"","",D,ipd_full
spec10,ipd,period::2018-2021:ipd,-0.144026903779889,0.0268248458372014,-5.36916054071588,7.91039799404657e-08,965872,"","",D,ipd_full
spec10,ipd,period::2022-2024:ipd,-0.21235352799458,0.0368145049618378,-5.76820272918808,8.01213893988624e-09,965872,"","",D,ipd_full
rob1,ipd,ipd,-0.137862034724348,0.0402453360411022,-3.42554065354433,0.000613577102620279,965872,"","",D,ipd_full
rob1,ipd,I(ipd^2),0.0288410365385726,0.00918521490637143,3.13994139849321,0.00168981633692796,965872,"","",D,ipd_full
rob2,ipd,ipd,-0.0677427498225155,0.0321371581853265,-2.10792595387125,0.0350373948425591,645311,"","",D,ipd_full
rob3,ipd,ipd,-0.122889173068996,0.0371622183099781,-3.30683093360979,0.000943578221826261,768142,"","",D,ipd_full
rob4,ipd,ipd,0.0282708811741591,0.0176866054828076,1.59843454424536,0.109946301863606,932992,"","",D,ipd_full
spec1,ipd,ipd,-0.119601222273592,0.0161482247631723,-7.40646256957943,1.34064738703895e-13,343154,"","",A,(palier commun)
spec1,polyarchy_dist,polyarchy_dist,-0.552863733681281,0.0518079725211866,-10.6714026196488,1.59243174952727e-26,343154,"","",A,(palier commun)
